id_cliente,id_empresa,nome_cliente,segmento,limite_credito,risco_cliente,status,data_cadastro
1121,13,Machado Pastor - ME,Atacado,28101.01,alto,ativo,2025-06-21
1122,13,Abreu,Atacado,27891.61,baixo,ativo,2020-09-17
1123,13,Costela da Mota e Filhos,Atacado,104279.04,baixo,ativo,2023-11-21
1124,13,Oliveira S/A,Tecnologia,76709.9,baixo,ativo,2023-11-09
1125,13,Fonseca Duarte S.A.,Atacado,85992.67,baixo,ativo,2025-04-02
1126,13,Camargo,Indústria,58141.23,baixo,ativo,2025-04-18
1127,13,Rios,Varejo,59747.39,medio,ativo,2025-05-31
1128,13,Moura,Tecnologia,45932.95,baixo,ativo,2025-07-15
1129,13,Peixoto,Indústria,47226.28,baixo,ativo,2024-01-02
1130,13,Pimenta,Varejo,78756.93,medio,ativo,2023-10-15
1131,13,Pastor,Indústria,100283.18,baixo,ativo,2023-10-25
1132,13,Ferreira Ltda.,Serviços,71607.59,medio,ativo,2025-10-12
1133,13,Pinto,Tecnologia,33538.46,baixo,ativo,2021-03-30
1134,13,Rocha Santos Ltda.,Varejo,43627.43,alto,ativo,2026-04-22
1135,13,Rocha S.A.,Indústria,33703.44,baixo,ativo,2021-10-05
1136,13,Campos,Varejo,70957.18,medio,ativo,2021-09-23
1137,13,das Neves Camargo S.A.,Tecnologia,21021.8,medio,ativo,2024-08-29
1138,13,Sales,Indústria,76785.07,medio,ativo,2025-08-30
1139,13,Moraes Gomes - ME,Serviços,54582.03,baixo,ativo,2021-09-12
1140,13,Oliveira Gomes - ME,Tecnologia,72977.26,medio,ativo,2024-08-20
1141,13,Mendonça Porto - EI,Indústria,28226.99,alto,ativo,2020-05-01
1142,13,Novais Cavalcante - ME,Varejo,120119.74,baixo,ativo,2020-12-13
1143,13,Carvalho,Tecnologia,72214.61,baixo,ativo,2020-05-31
1144,13,Dias Machado - EI,Atacado,82200.89,medio,ativo,2023-04-26
1145,13,Fogaça S/A,Indústria,135151.77,baixo,ativo,2023-11-10
1146,13,Carvalho,Tecnologia,56371.5,baixo,ativo,2025-01-01
1147,13,Gomes Novais - EI,Tecnologia,59948.77,medio,ativo,2023-11-15
1148,13,Jesus,Indústria,42360.46,medio,ativo,2020-12-11
1149,13,Leão,Serviços,63484.08,baixo,ativo,2025-11-01
1150,13,Mendonça,Atacado,29830.36,alto,ativo,2023-10-27
1151,13,Barros Nunes S/A,Atacado,12231.3,medio,ativo,2022-11-25
1152,13,da Rocha Andrade Ltda.,Varejo,120640.51,baixo,ativo,2020-09-02
1153,13,Nascimento da Paz S.A.,Varejo,50599.95,medio,ativo,2025-01-12
1154,14,Nunes,Atacado,20677.74,baixo,ativo,2026-05-05
1155,14,Novaes,Serviços,63241.64,medio,ativo,2023-12-05
1156,14,Oliveira S/A,Serviços,106699.91,baixo,ativo,2024-03-26
1157,14,Vasconcelos,Indústria,52192.33,baixo,ativo,2025-02-03
1158,14,Nogueira,Varejo,112513.25,baixo,ativo,2024-10-06
1159,14,Teixeira e Filhos,Atacado,45693.13,medio,ativo,2024-07-07
1160,14,Nogueira,Tecnologia,87462.85,baixo,ativo,2024-09-30
1161,14,Lima Caldeira e Filhos,Tecnologia,37927.26,alto,ativo,2021-10-29
1162,14,da Rosa Andrade - ME,Atacado,36526.12,baixo,ativo,2025-12-07
1163,14,Ferreira,Atacado,47643.53,baixo,ativo,2024-02-21
1164,14,Macedo S/A,Indústria,9965.13,alto,ativo,2026-05-30
1165,14,Costela Sousa - EI,Indústria,87961.07,baixo,ativo,2023-05-27
1166,14,Santos,Tecnologia,23637.11,baixo,ativo,2020-07-18
1167,14,Cavalcante,Tecnologia,13238.47,alto,ativo,2020-01-09
1168,14,Viana Costela S.A.,Atacado,65324.36,baixo,ativo,2023-06-22
1169,14,Nunes Ltda.,Atacado,137037.35,baixo,ativo,2021-06-27
1170,14,Peixoto,Tecnologia,46874.89,medio,ativo,2021-09-02
1171,14,Duarte Santos Ltda.,Tecnologia,73984.93,medio,ativo,2024-05-05
1172,14,Oliveira,Tecnologia,71401.63,baixo,ativo,2023-02-10
1173,14,Moraes,Indústria,66576.69,medio,ativo,2026-04-17
1174,14,Carvalho - ME,Atacado,16812.16,medio,ativo,2020-08-04
1175,14,da Mota e Filhos,Varejo,27618.75,alto,ativo,2021-05-07
1176,14,Sampaio Cardoso S.A.,Serviços,86990.14,medio,ativo,2022-10-01
1177,14,Silva Duarte S.A.,Atacado,56364.22,medio,ativo,2023-08-05
1178,14,Mendonça,Tecnologia,25847.87,baixo,ativo,2022-01-09
1179,14,Oliveira Pires Ltda.,Varejo,131754.29,baixo,ativo,2021-02-10
1180,14,Garcia,Serviços,57095.72,baixo,ativo,2023-06-10
1181,14,Barbosa,Serviços,48250.55,alto,ativo,2020-04-21
1182,14,Guerra - EI,Indústria,17899.54,medio,ativo,2022-11-22
1183,14,Sales,Atacado,127606.38,baixo,ativo,2022-08-26
1184,14,Marques,Varejo,117810.7,baixo,ativo,2023-07-27
1185,14,Duarte,Serviços,72919.94,baixo,ativo,2020-03-17
1186,14,Vasconcelos e Filhos,Atacado,145251.71,baixo,ativo,2021-05-29
1187,14,Siqueira - ME,Serviços,72876.97,baixo,ativo,2021-08-06
1188,14,Azevedo,Tecnologia,148090.13,baixo,ativo,2026-03-23
1189,14,Cunha,Indústria,20130.14,baixo,ativo,2021-11-16
1190,14,Cunha,Tecnologia,141355.89,baixo,ativo,2023-12-10
1191,14,da Mata,Serviços,77254.74,medio,ativo,2025-12-27
1192,14,da Paz,Serviços,59082.99,baixo,ativo,2026-03-29
1193,15,Novaes,Indústria,50385.62,medio,ativo,2022-12-06
1194,15,Nunes Mendonça Ltda.,Indústria,34802.47,alto,ativo,2023-10-31
1195,15,Aparecida S/A,Serviços,144669.05,baixo,ativo,2020-01-09
1196,15,Almeida,Atacado,20556.3,baixo,ativo,2025-06-25
1197,15,Castro - ME,Varejo,72984.42,medio,ativo,2026-01-15
1198,15,Abreu,Indústria,128170.9,baixo,ativo,2024-03-21
1199,15,Costa,Varejo,24174.93,medio,ativo,2021-05-26
1200,15,Rezende da Rosa S.A.,Varejo,141712.22,baixo,ativo,2023-02-25
1201,15,Borges,Indústria,25320.93,medio,ativo,2022-06-24
1202,15,da Cunha,Atacado,84195.13,baixo,ativo,2022-05-06
1203,15,Freitas e Filhos,Indústria,147954.26,baixo,ativo,2026-05-20
1204,15,Aragão Gonçalves e Filhos,Atacado,42162.02,baixo,ativo,2026-05-03
1205,15,Silveira,Atacado,96461.4,baixo,ativo,2022-07-22
1206,15,Lima Rezende S/A,Varejo,31946.24,medio,ativo,2025-12-22
1207,15,Abreu S.A.,Tecnologia,108488.45,baixo,ativo,2020-07-31
1208,15,Barbosa,Varejo,77547.32,medio,ativo,2025-10-23
1209,15,Pastor Câmara - EI,Serviços,66991.34,baixo,ativo,2020-07-11
1210,15,Albuquerque,Serviços,74608.07,baixo,ativo,2023-10-02
1211,15,Sampaio Ltda.,Tecnologia,94336.55,baixo,ativo,2020-10-31
1212,15,Lima e Filhos,Varejo,7827.99,alto,ativo,2020-04-24
1213,15,Mendes Barbosa S.A.,Indústria,125047.68,baixo,ativo,2022-10-22
1214,15,Borges,Indústria,81564.95,baixo,ativo,2025-10-29
1215,15,Caldeira Ltda.,Varejo,72059.96,medio,ativo,2025-01-02
1216,15,da Rosa,Indústria,31119.51,baixo,ativo,2020-09-23
1217,15,Garcia Vasconcelos S.A.,Atacado,74190.97,medio,ativo,2024-11-03
1218,15,Azevedo Moura - EI,Tecnologia,108083.38,baixo,ativo,2024-07-03
1219,15,Pimenta e Filhos,Atacado,117755.24,baixo,ativo,2020-02-13
1220,15,Macedo Ferreira e Filhos,Varejo,80347.18,baixo,ativo,2023-10-23
1221,15,Pires Souza S.A.,Atacado,12077.77,medio,ativo,2022-02-27
1222,15,Pimenta,Serviços,21597.52,baixo,ativo,2026-06-05
1223,15,Cunha,Atacado,86156.74,baixo,ativo,2024-12-26
1224,15,Brito S.A.,Atacado,37897.45,baixo,ativo,2024-11-20
1225,15,Pastor e Filhos,Atacado,104721.65,baixo,ativo,2021-08-19
1226,15,Ferreira,Varejo,60127.67,baixo,ativo,2025-10-21
1227,15,Dias,Atacado,108179.05,baixo,ativo,2020-08-11
1228,15,da Cruz da Mota e Filhos,Varejo,45402.93,baixo,ativo,2023-10-30
1229,15,da Cruz - EI,Indústria,81844.26,baixo,ativo,2026-05-07
1230,15,Vasconcelos,Tecnologia,12302.6,alto,ativo,2020-06-21
1231,15,Ribeiro Ltda.,Tecnologia,139593.97,baixo,ativo,2022-05-23
1232,15,Moreira Pereira - EI,Tecnologia,115496.2,baixo,ativo,2022-04-20
1233,15,Souza Gonçalves Ltda.,Indústria,127390.96,baixo,ativo,2020-05-02
1234,15,Viana S.A.,Indústria,38512.26,baixo,ativo,2020-06-28
1235,15,Gomes,Indústria,14852.53,alto,ativo,2021-12-14
1236,15,da Costa - ME,Indústria,92085.64,baixo,ativo,2021-02-18
1237,15,Moura S/A,Varejo,108068.81,baixo,ativo,2023-10-18
1238,15,Dias,Serviços,41426.95,alto,ativo,2025-11-28
1239,15,Gomes Nunes - ME,Varejo,44527.45,alto,ativo,2021-04-30
1240,15,Nogueira,Tecnologia,140140.21,baixo,ativo,2024-03-12
1241,15,Teixeira Melo S/A,Atacado,75840.22,baixo,ativo,2022-02-13
1242,15,Pastor S/A,Indústria,21885.35,medio,ativo,2021-06-01
1243,15,da Luz S.A.,Varejo,80866.74,medio,ativo,2025-04-11
1244,15,Araújo - ME,Atacado,23394.68,medio,ativo,2024-03-12
1245,15,Pires,Tecnologia,80354.75,baixo,ativo,2025-07-19
1246,15,Lima,Varejo,95554.27,baixo,ativo,2022-04-28
1247,15,Barros,Indústria,46390.06,baixo,ativo,2024-10-06
1248,15,da Mota Barros Ltda.,Atacado,84839.91,medio,ativo,2020-12-13
1249,15,Moraes S.A.,Atacado,30923.66,baixo,ativo,2020-06-17
1250,15,Nascimento Duarte - ME,Tecnologia,100746.36,baixo,ativo,2024-02-14
1251,15,das Neves e Filhos,Serviços,40589.67,medio,ativo,2022-12-23
1252,15,Siqueira,Atacado,16593.48,medio,ativo,2026-02-17
1253,15,Araújo da Cruz S/A,Varejo,84128.47,medio,ativo,2024-01-15
1254,15,Camargo,Indústria,46039.86,baixo,ativo,2023-01-29
1255,15,Pimenta,Atacado,98524.43,baixo,ativo,2022-12-05
1256,15,das Neves e Filhos,Tecnologia,58931.64,baixo,ativo,2024-07-19
1257,15,Campos Albuquerque e Filhos,Serviços,10951.26,medio,ativo,2024-06-16
1258,15,Sampaio Albuquerque S.A.,Atacado,114033.67,baixo,ativo,2026-03-13
1259,15,Ferreira,Indústria,46912.09,medio,ativo,2022-02-08
1260,15,Cavalcante,Atacado,142450.87,baixo,ativo,2020-05-03
1261,15,Cardoso,Varejo,95076.1,baixo,ativo,2025-08-09
1262,15,Siqueira,Tecnologia,37185.78,medio,ativo,2026-01-11
1263,15,Vargas S/A,Serviços,96304.16,baixo,ativo,2021-09-21
1264,15,Lima,Atacado,40961.56,alto,ativo,2026-06-08
1265,15,Moura,Atacado,26336.37,medio,ativo,2024-05-01
1266,15,da Luz e Filhos,Indústria,34122.99,baixo,ativo,2021-01-16
1267,15,Monteiro - ME,Atacado,107735.12,baixo,ativo,2025-06-24
1268,15,Araújo,Serviços,45869.84,baixo,ativo,2022-08-12
1269,15,Nunes,Varejo,88171.44,baixo,ativo,2021-12-04
1270,15,Freitas Castro Ltda.,Serviços,138275.62,baixo,ativo,2026-01-06
1271,15,Oliveira e Filhos,Serviços,116608.56,baixo,ativo,2021-06-16
1272,15,da Conceição e Filhos,Serviços,75431.69,medio,ativo,2026-06-13
1273,15,Aparecida S/A,Indústria,35817.62,alto,ativo,2022-04-06
1274,15,Aparecida Melo Ltda.,Serviços,38549.96,baixo,ativo,2025-11-23
1275,15,Cassiano,Varejo,93999.78,baixo,ativo,2021-01-08
1276,15,Andrade Novaes e Filhos,Indústria,134529.23,baixo,ativo,2024-05-20
1277,15,Câmara,Atacado,125298.02,baixo,ativo,2024-11-04
1278,15,da Cruz,Tecnologia,138408.3,baixo,ativo,2020-06-27
1279,15,Silveira,Indústria,133170.15,baixo,ativo,2020-09-30
1280,15,da Mata,Atacado,27380.39,medio,ativo,2021-05-11
1281,15,Oliveira Ltda.,Indústria,39494.26,alto,ativo,2024-08-06
1282,15,Montenegro e Filhos,Varejo,52859.66,baixo,ativo,2025-03-06
1283,15,Cavalcanti S.A.,Varejo,116974.47,baixo,ativo,2022-10-23
1284,15,Guerra S/A,Tecnologia,139227.81,baixo,ativo,2025-03-04
1285,15,da Paz,Serviços,91295.71,baixo,ativo,2025-04-12
1286,15,Duarte,Varejo,23647.13,medio,ativo,2021-12-26
1287,15,Novaes - ME,Varejo,89505.0,baixo,ativo,2023-01-24
1288,15,Freitas S.A.,Atacado,66551.31,baixo,ativo,2022-06-04
1289,15,Nunes,Varejo,26208.28,baixo,ativo,2024-05-18
1290,15,Sousa,Tecnologia,57856.43,medio,ativo,2022-04-06
1291,15,Martins Freitas - EI,Tecnologia,9112.39,alto,ativo,2020-04-24
1292,15,Vargas,Serviços,35102.73,alto,ativo,2021-01-30
1293,15,Siqueira Nogueira S.A.,Tecnologia,23430.63,medio,ativo,2025-09-30
1294,15,Abreu Jesus S/A,Serviços,62528.39,baixo,ativo,2026-01-27
1295,15,Nogueira Ferreira e Filhos,Indústria,75624.44,baixo,ativo,2021-12-12
1296,15,Farias S/A,Serviços,105019.06,baixo,ativo,2020-09-27
1297,15,Sousa,Serviços,59912.75,medio,ativo,2024-08-10
1298,15,Caldeira,Atacado,97852.98,baixo,ativo,2026-05-20
1299,15,Moura da Costa - ME,Tecnologia,144674.51,baixo,ativo,2021-06-28
1300,15,Araújo,Tecnologia,102595.95,baixo,ativo,2020-10-03
1301,15,Silva da Mota S/A,Serviços,99109.33,baixo,ativo,2025-08-24
1302,15,da Conceição - EI,Varejo,148489.51,baixo,ativo,2023-06-19
1303,15,Sampaio,Serviços,75704.72,baixo,ativo,2024-03-14
1304,15,Marques,Serviços,46261.53,baixo,ativo,2024-12-22
1305,15,Pacheco S/A,Varejo,32250.12,medio,ativo,2025-11-03
1306,15,Porto Gonçalves S/A,Serviços,75016.84,medio,ativo,2023-09-18
1307,15,Lopes e Filhos,Serviços,46756.27,baixo,ativo,2022-06-30
1308,16,da Costa da Rocha Ltda.,Varejo,24683.64,medio,ativo,2025-07-06
1309,16,Gonçalves,Serviços,45020.51,baixo,ativo,2021-05-29
1310,16,Dias,Serviços,97041.98,baixo,ativo,2025-09-09
1311,16,da Mata,Serviços,114248.58,baixo,ativo,2024-10-02
1312,16,Barbosa Costa S.A.,Serviços,52366.03,baixo,ativo,2023-01-18
1313,16,Cassiano S/A,Tecnologia,86081.06,medio,ativo,2021-11-18
1314,16,Machado Martins Ltda.,Serviços,74950.64,baixo,ativo,2025-05-28
1315,16,Campos,Indústria,69584.51,baixo,ativo,2026-01-09
1316,16,Vargas,Tecnologia,114464.27,baixo,ativo,2023-03-06
1317,16,Machado das Neves - ME,Tecnologia,98783.3,baixo,ativo,2022-03-12
1318,16,Campos,Indústria,44651.36,baixo,ativo,2025-07-05
1319,16,Castro e Filhos,Tecnologia,74056.62,baixo,ativo,2025-06-28
1320,16,Santos,Varejo,148377.87,baixo,ativo,2024-04-25
1321,16,Cunha Ltda.,Indústria,48069.36,alto,ativo,2025-09-18
1322,16,Borges Silva S.A.,Tecnologia,39454.44,medio,ativo,2024-10-02
1323,16,Gonçalves,Varejo,12760.61,medio,ativo,2021-08-28
1324,16,Rocha Ltda.,Atacado,79211.2,baixo,ativo,2021-10-23
1325,16,Cavalcanti,Tecnologia,120226.38,baixo,ativo,2020-11-25
1326,16,Guerra - ME,Indústria,44547.02,baixo,ativo,2023-05-22
1327,16,Brito Martins S/A,Tecnologia,89316.17,baixo,ativo,2020-12-30
1328,16,Campos Albuquerque S/A,Indústria,94439.52,baixo,ativo,2022-05-08
1329,16,Cardoso Costa - ME,Tecnologia,49416.15,alto,ativo,2020-01-07
1330,16,Rodrigues,Indústria,120586.67,baixo,ativo,2024-10-31
1331,16,Pacheco - EI,Serviços,68704.68,baixo,ativo,2025-08-20
1332,16,Barbosa,Varejo,13353.71,alto,ativo,2022-01-18
1333,16,Azevedo S.A.,Tecnologia,88635.77,medio,ativo,2021-03-23
1334,16,Cardoso,Indústria,33450.05,medio,ativo,2020-09-20
1335,16,Farias S/A,Varejo,96134.03,baixo,ativo,2020-02-08
1336,16,Martins S/A,Varejo,117733.83,baixo,ativo,2021-01-31
1337,16,Oliveira Lopes e Filhos,Indústria,122932.25,baixo,ativo,2025-06-13
1338,16,Monteiro,Indústria,63813.9,baixo,ativo,2023-07-15
1339,16,Garcia e Filhos,Varejo,63206.26,medio,ativo,2023-12-29
1340,16,Cavalcanti,Tecnologia,10246.77,medio,ativo,2021-07-22
1341,16,Cunha,Serviços,35976.29,baixo,ativo,2024-02-18
1342,16,da Mota da Mota - ME,Serviços,109204.04,baixo,ativo,2020-01-13
1343,16,Andrade Pimenta - EI,Indústria,5748.36,alto,ativo,2020-07-06
1344,16,Ramos da Rocha - ME,Tecnologia,15510.14,alto,ativo,2024-06-27
1345,16,Novaes,Tecnologia,37866.72,medio,ativo,2021-02-15
1346,16,Araújo,Atacado,25606.16,medio,ativo,2026-05-31
1347,16,da Mota - ME,Varejo,12539.66,medio,ativo,2023-05-19
1348,16,Leão Costa e Filhos,Tecnologia,88977.57,medio,ativo,2021-04-18
1349,16,Pires Nogueira S/A,Varejo,90286.83,baixo,ativo,2021-03-08
1350,16,Viana,Tecnologia,113049.47,baixo,ativo,2023-02-22
1351,16,Mendes,Varejo,53491.71,baixo,ativo,2021-07-10
1352,16,Ferreira,Indústria,40799.32,alto,ativo,2022-07-05
1353,16,Gomes,Tecnologia,33979.39,alto,ativo,2024-04-12
1354,16,Cirino,Serviços,87299.84,medio,ativo,2022-07-04
1355,16,Dias - EI,Atacado,57826.95,baixo,ativo,2022-02-09
1356,16,Alves Vasconcelos Ltda.,Tecnologia,39418.96,medio,ativo,2020-01-07
1357,16,Melo - EI,Tecnologia,96707.77,baixo,ativo,2023-08-02
1358,16,Vargas,Atacado,84714.01,medio,ativo,2022-06-28
1359,16,Castro Brito S.A.,Indústria,21194.51,baixo,ativo,2022-06-15
1360,16,da Mata Nascimento e Filhos,Varejo,79251.99,baixo,ativo,2023-08-04
1361,16,Teixeira S.A.,Atacado,148743.56,baixo,ativo,2025-05-13
1362,16,Fogaça,Varejo,48041.66,baixo,ativo,2023-09-26
1363,16,Cavalcanti da Costa - EI,Serviços,113179.62,baixo,ativo,2020-08-03
1364,16,Sousa,Indústria,37732.8,alto,ativo,2021-10-14
1365,16,Pastor,Indústria,35505.44,alto,ativo,2024-05-22
1366,16,Santos e Filhos,Serviços,88619.78,baixo,ativo,2026-02-22
1367,16,Nunes,Varejo,37017.09,baixo,ativo,2023-05-30
1368,16,Nunes Correia - ME,Indústria,41280.28,baixo,ativo,2021-08-16
1369,16,Cavalcanti,Indústria,124566.6,baixo,ativo,2026-06-15
1370,16,Andrade,Tecnologia,122114.9,baixo,ativo,2021-11-20
1371,17,Araújo S.A.,Atacado,146640.64,baixo,ativo,2023-10-18
1372,17,Almeida Moura - ME,Varejo,146064.51,baixo,ativo,2021-05-01
1373,17,Farias - EI,Tecnologia,83521.37,baixo,ativo,2021-01-02
1374,17,Cardoso Fernandes e Filhos,Tecnologia,62024.87,medio,ativo,2024-02-13
1375,17,Duarte Araújo S/A,Atacado,35161.59,baixo,ativo,2022-07-10
1376,17,Pastor Santos S.A.,Varejo,94487.65,baixo,ativo,2022-01-11
1377,17,Moura Ltda.,Serviços,149994.04,baixo,ativo,2021-02-11
1378,17,Freitas e Filhos,Tecnologia,112789.86,baixo,ativo,2020-03-21
1379,17,Pastor,Varejo,126270.17,baixo,ativo,2025-10-26
1380,17,Fernandes Ltda.,Serviços,75506.21,medio,ativo,2021-04-25
1381,17,Carvalho,Indústria,97883.34,baixo,ativo,2021-05-18
1382,17,Siqueira Lopes e Filhos,Indústria,94760.53,baixo,ativo,2020-05-23
1383,17,Rezende,Serviços,36213.23,baixo,ativo,2024-09-28
1384,17,Cavalcanti,Atacado,7077.48,alto,ativo,2023-04-16
1385,17,Câmara,Atacado,56165.72,medio,ativo,2023-12-13
1386,17,Garcia das Neves e Filhos,Varejo,86376.75,baixo,ativo,2022-08-29
1387,17,Cardoso,Serviços,38416.75,baixo,ativo,2026-03-11
1388,17,Siqueira Abreu e Filhos,Varejo,66678.47,baixo,ativo,2026-03-02
1389,17,Vargas,Varejo,69631.7,baixo,ativo,2022-11-07
1390,17,Cirino - EI,Indústria,21459.52,medio,ativo,2022-02-28
1391,17,Pimenta,Serviços,61821.69,medio,ativo,2024-09-15
1392,17,Porto Nunes S/A,Atacado,73022.73,medio,ativo,2022-10-10
1393,17,Casa Grande,Varejo,36200.76,baixo,ativo,2023-09-11
1394,17,Souza,Serviços,36681.39,medio,ativo,2023-01-25
1395,17,da Costa Ltda.,Varejo,69030.28,baixo,ativo,2021-05-20
1396,17,Cavalcante,Tecnologia,114682.56,baixo,ativo,2021-01-26
1397,17,Santos e Filhos,Atacado,111059.22,baixo,ativo,2021-02-09
1398,17,Machado,Indústria,85720.82,medio,ativo,2025-12-17
1399,17,da Luz S.A.,Indústria,134662.75,baixo,ativo,2020-02-08
1400,17,Sales Azevedo Ltda.,Atacado,62605.03,medio,ativo,2022-12-31
1401,17,Viana,Serviços,114304.51,baixo,ativo,2024-09-09
1402,17,Silveira S/A,Atacado,88899.7,medio,ativo,2023-03-20
1403,17,Gomes - ME,Serviços,75609.46,baixo,ativo,2023-06-04
1404,17,Cavalcante,Varejo,31302.5,baixo,ativo,2020-11-21
1405,17,Monteiro,Varejo,51204.78,baixo,ativo,2023-03-16
1406,17,Ferreira,Tecnologia,84070.57,baixo,ativo,2025-09-14
1407,17,Brito,Atacado,35830.48,alto,ativo,2021-05-25
1408,17,Viana,Tecnologia,100117.26,baixo,ativo,2025-12-28
1409,17,Castro Machado S/A,Atacado,69118.65,medio,ativo,2020-06-22
1410,17,da Rocha S/A,Atacado,145404.16,baixo,ativo,2022-07-10
1411,17,da Luz,Varejo,67716.62,baixo,ativo,2024-09-27
1412,17,Barbosa Ltda.,Serviços,42162.92,baixo,ativo,2026-01-17
1413,17,Garcia Castro e Filhos,Indústria,33205.18,medio,ativo,2022-05-22
1414,17,Novaes S/A,Atacado,102052.94,baixo,ativo,2020-05-25
1415,17,Peixoto,Varejo,7587.35,alto,ativo,2025-02-28
1416,17,Santos,Serviços,66006.06,baixo,ativo,2024-07-04
1417,17,Lopes e Filhos,Atacado,33173.91,baixo,ativo,2021-09-21
1418,17,Pereira Lopes S.A.,Indústria,138704.18,baixo,ativo,2022-07-15
1419,17,Brito Ltda.,Atacado,68660.23,baixo,ativo,2023-01-08
1420,17,Correia Jesus e Filhos,Indústria,77014.37,baixo,ativo,2024-11-12
1421,17,Ribeiro,Indústria,134864.91,baixo,ativo,2020-06-13
1422,17,da Rosa,Serviços,74737.25,baixo,ativo,2025-05-17
1423,17,Brito Aragão - ME,Tecnologia,27008.05,alto,ativo,2021-06-05
1424,17,Cassiano,Tecnologia,119371.05,baixo,ativo,2021-06-22
1425,17,Fonseca S/A,Atacado,34024.35,baixo,ativo,2020-02-25
1426,17,Borges,Atacado,64264.83,medio,ativo,2020-02-02
1427,17,Ribeiro,Serviços,57630.66,baixo,ativo,2021-09-16
1428,17,Costa,Indústria,32491.11,medio,ativo,2022-10-10
1429,17,Alves S.A.,Varejo,47911.43,medio,ativo,2025-08-19
1430,17,Porto da Rocha S/A,Serviços,44526.97,baixo,ativo,2022-07-28
1431,17,Camargo,Serviços,72166.81,baixo,ativo,2024-10-12
1432,17,Viana,Atacado,45953.65,baixo,ativo,2023-06-09
1433,17,Melo,Varejo,27742.02,medio,ativo,2025-09-19
1434,17,Ribeiro,Indústria,26715.21,baixo,ativo,2024-09-08
1435,17,Borges,Indústria,136363.81,baixo,ativo,2022-05-18
1436,17,Cirino,Indústria,56420.72,baixo,ativo,2025-07-05
1437,17,Garcia,Atacado,59566.37,baixo,ativo,2021-06-17
1438,17,Cirino,Atacado,116367.97,baixo,ativo,2024-03-02
1439,17,Aparecida,Varejo,55873.1,baixo,ativo,2021-06-18
1440,17,Macedo,Serviços,98238.57,baixo,ativo,2022-03-01
1441,17,da Luz,Indústria,15990.37,medio,ativo,2023-05-19
1442,17,da Mata Nunes S/A,Varejo,26159.93,medio,ativo,2021-06-07
1443,17,Sá Sampaio e Filhos,Atacado,91564.44,baixo,ativo,2023-11-23
1444,17,Barros e Filhos,Varejo,67386.07,medio,ativo,2025-05-31
1445,17,Nogueira,Atacado,141073.2,baixo,ativo,2023-01-27
1446,17,Sá,Serviços,13635.62,medio,ativo,2024-06-16
1447,17,Novaes Araújo - ME,Tecnologia,89221.08,baixo,ativo,2025-09-17
1448,17,Nascimento,Serviços,121318.38,baixo,ativo,2020-01-15
1449,17,Oliveira,Atacado,48315.0,baixo,ativo,2025-02-08
1450,17,Melo da Rosa S/A,Indústria,113675.29,baixo,ativo,2023-01-04
1451,17,Silva,Varejo,42244.18,baixo,ativo,2021-08-29
1452,17,Montenegro - EI,Varejo,44302.23,alto,ativo,2022-10-16
1453,17,Campos Sá - ME,Atacado,34189.05,alto,ativo,2024-02-20
1454,17,Cavalcante Cunha S.A.,Serviços,143035.62,baixo,ativo,2024-07-30
1455,17,Aparecida Lima S/A,Varejo,88820.9,medio,ativo,2023-12-27
1456,17,Costa,Atacado,145479.57,baixo,ativo,2021-03-11
1457,17,Peixoto da Luz Ltda.,Atacado,85652.5,medio,ativo,2026-03-06
1458,17,Borges - ME,Tecnologia,77484.04,baixo,ativo,2021-09-29
1459,17,Novaes,Tecnologia,114875.55,baixo,ativo,2021-01-18
1460,17,da Mota,Atacado,79720.71,baixo,ativo,2025-07-02
1461,17,Albuquerque,Serviços,18957.21,alto,ativo,2024-06-02
1462,17,Camargo,Tecnologia,21481.79,medio,ativo,2024-07-06
1463,17,Cassiano,Atacado,88481.21,baixo,ativo,2021-02-12
1464,17,Nunes Pastor - EI,Varejo,22693.07,baixo,ativo,2021-06-25
1465,17,Caldeira - EI,Varejo,30867.42,baixo,ativo,2020-02-08
1466,17,Viana Ltda.,Varejo,20227.55,alto,ativo,2022-04-08
1467,17,Jesus,Indústria,118757.33,baixo,ativo,2023-09-20
1468,18,Gomes,Varejo,27263.82,baixo,ativo,2020-03-27
1469,18,Oliveira,Tecnologia,33739.08,medio,ativo,2021-08-03
1470,18,Andrade,Indústria,49160.66,baixo,ativo,2023-03-20
1471,18,da Mota Guerra S.A.,Varejo,134268.71,baixo,ativo,2025-07-07
1472,18,Andrade,Indústria,34317.63,baixo,ativo,2020-11-08
1473,18,Farias,Varejo,35385.63,baixo,ativo,2021-09-10
1474,18,Aragão Souza - ME,Serviços,88962.48,baixo,ativo,2023-05-20
1475,18,Freitas,Tecnologia,57310.72,baixo,ativo,2024-02-20
1476,18,Fernandes Ltda.,Varejo,8436.63,alto,ativo,2021-08-31
1477,18,da Mota,Tecnologia,21822.41,medio,ativo,2020-10-02
1478,18,Sampaio,Indústria,75568.91,baixo,ativo,2021-06-06
1479,18,da Conceição S.A.,Tecnologia,70052.26,baixo,ativo,2023-09-27
1480,18,Souza,Atacado,142723.93,baixo,ativo,2025-07-29
1481,18,Vasconcelos,Varejo,84038.18,baixo,ativo,2024-09-23
1482,18,da Mata,Varejo,120957.03,baixo,ativo,2022-08-21
1483,18,Pereira,Tecnologia,46426.36,baixo,ativo,2021-07-01
1484,18,Correia - ME,Serviços,43193.82,alto,ativo,2023-04-22
